更新日期,平台,鞋款類別,商品名稱,價格,評價,評論數,賣家,賣家穩定度,網路價,優惠,推薦分數,價格說明,資料來源,商品連結
2026-05-21,PChome,男鞋,休閒鞋 Air Force 1 07 男鞋 深棕 AF1 IH1698-200,2980,4.5,0,PChome 24h購物,0.9,2980,0%,69.2,搜尋頁價格,PChome 即時資料（已保存）,https://24h.pchome.com.tw/prod/DXAX69-A900JODND
2026-05-21,PChome,男鞋,休閒鞋 Air Force 1 07 LV8 男鞋 綠 灰綠 AF1 HM9483-300,2980,4.5,0,PChome 24h購物,0.9,2980,0%,69.2,搜尋頁價格,PChome 即時資料（已保存）,https://24h.pchome.com.tw/prod/DXAX69-A900JZYHI
2026-05-21,PChome,男鞋,休閒鞋 Air Force 1 07 男鞋 經典款 AF1 皮革 小白鞋 全白 CW2288-111,2988,4.5,0,PChome 24h購物,0.9,2988,0%,69.2,搜尋頁價格,PChome 即時資料（已保存）,https://24h.pchome.com.tw/prod/DXAX2B-A900FPM32
2026-05-21,PChome,男鞋,休閒鞋 Air Force 1 07 男鞋 白 灰 灰勾 百搭 小白鞋 AF1 FJ4146-100,2988,4.5,0,PChome 24h購物,0.9,2988,0%,69.2,搜尋頁價格,PChome 即時資料（已保存）,https://24h.pchome.com.tw/prod/DXAX69-A900IJNMP
2026-05-21,PChome,未標示,Nike W Air Force 1 Dance FJ7409-100 女 運動休閒鞋 緩震 AF1 穿搭 全白,3002,4.5,0,PChome 24h購物,0.9,3002,0%,69.1,搜尋頁價格,PChome 即時資料（已保存）,https://24h.pchome.com.tw/prod/DXAX69-A900INBUQ
2026-05-21,PChome,未標示,Nike 耐吉 Air Force 1 07 LV8 IB6388-101 男 運動休閒鞋 經典 AF1 米灰 紅,3002,4.5,0,PChome 24h購物,0.9,3002,0%,69.1,搜尋頁價格,PChome 即時資料（已保存）,https://24h.pchome.com.tw/prod/DXAX69-A900JIYNT
2026-05-21,PChome,未標示,NIKE 休閒鞋 AIR FORCE 1 07 AF1 白綠 金勾 經典款 女 CZ0270-106,3060,4.5,0,PChome 24h購物,0.9,3060,0%,69.0,搜尋頁價格,PChome 即時資料（已保存）,https://24h.pchome.com.tw/prod/DXAX69-A900JY4P3
2026-05-21,PChome,男鞋,Air Force 1 全白 經典款 休閒鞋 男鞋 CW2288-111,3070,4.5,0,PChome 24h購物,0.9,3070,0%,69.0,搜尋頁價格,PChome 即時資料（已保存）,https://24h.pchome.com.tw/prod/DXAX2I-A900FRR2G
2026-05-21,PChome,男鞋,休閒鞋 Air Force 1 07 Tech Ess 男鞋 黑 白 AF1 IR5599-001,3080,4.5,0,PChome 24h購物,0.9,3080,0%,69.0,搜尋頁價格,PChome 即時資料（已保存）,https://24h.pchome.com.tw/prod/DXAX69-A900JYGJN
2026-05-21,PChome,女鞋,休閒鞋 Wmns Air Force 1 07 LX 女鞋 黑 金屬小勾 銀勾 AF1 HQ1180-001,3080,4.5,0,PChome 24h購物,0.9,3080,0%,69.0,搜尋頁價格,PChome 即時資料（已保存）,https://24h.pchome.com.tw/prod/DXAX69-A900J5PJB
2026-05-21,PChome,童鞋,Nike Air Force 1 Lv8 1 GS [FV7725-100] 大童 休閒鞋 運動 經典 緩震 骨白 藍,3100,4.5,0,PChome 24h購物,0.9,3100,0%,69.0,搜尋頁價格,PChome 即時資料（已保存）,https://24h.pchome.com.tw/prod/DXAX7T-A900J0163
2026-05-21,PChome,女鞋,W Nike Air Force 1 Low 07 PRM Wolf Grey 灰色 AF1 百搭 休閒鞋 女鞋 DR9503-001,3138,4.5,0,PChome 24h購物,0.9,3138,0%,68.9,搜尋頁價格,PChome 即時資料（已保存）,https://24h.pchome.com.tw/prod/DXAX69-A900IV6YK
2026-05-21,PChome,未標示,W AIR FORCE 1 07 PRM+ 女 休閒鞋 IO1259002,3155,4.5,0,PChome 24h購物,0.9,3155,0%,68.9,搜尋頁價格,PChome 即時資料（已保存）,https://24h.pchome.com.tw/prod/DXAX69-A900JMTWL
2026-05-21,PChome,女鞋,WMNS AIR FORCE 1 07 LX 女 休閒鞋 IQ9802022,3167,4.5,0,PChome 24h購物,0.9,3167,0%,68.9,搜尋頁價格,PChome 即時資料（已保存）,https://24h.pchome.com.tw/prod/DXAX69-A900JNQO8
2026-05-21,PChome,未標示,W Air Force 1 Low '07 Light Bone 白灰色 休閒鞋 HV1813-001,3213,4.5,0,PChome 24h購物,0.9,3213,0%,68.8,搜尋頁價格,PChome 即時資料（已保存）,https://24h.pchome.com.tw/prod/DXAX69-A900J5BJ3
2026-05-21,PChome,男鞋,Air Force 1 Low World Tour Shanghai 紅棕 厚底 低筒 休閒鞋 男鞋 FZ3081-200,3223,4.5,0,PChome 24h購物,0.9,3223,0%,68.8,搜尋頁價格,PChome 即時資料（已保存）,https://24h.pchome.com.tw/prod/DXAX69-A900I5T4C
2026-05-21,PChome,男鞋,Air Force 1 Low '07 黑灰 冰底 仿舊 休閒鞋 運動鞋 男鞋 IQ0614-060,3236,4.5,0,PChome 24h購物,0.9,3236,0%,68.8,搜尋頁價格,PChome 即時資料（已保存）,https://24h.pchome.com.tw/prod/DXAXFC-A900JRMWJ
2026-05-21,PChome,未標示,NIKE 休閒鞋 AF1 AIR FORCE 1 07 全白 基本款 經典款 男 CW2288-111,3240,4.5,0,PChome 24h購物,0.9,3240,0%,68.7,搜尋頁價格,PChome 即時資料（已保存）,https://24h.pchome.com.tw/prod/DXAX69-A900J9W2X
2026-05-21,PChome,男鞋,AIR FORCE 1 07 男鞋 運動 經典休閒鞋-白(CW2288111),3240,4.5,0,PChome 24h購物,0.9,3240,0%,68.7,搜尋頁價格,PChome 即時資料（已保存）,https://24h.pchome.com.tw/prod/DXBY2K-A900HR3MI
2026-05-21,PChome,女鞋,AIR FORCE 1 07 女鞋 運動 經典休閒鞋-白(DD8959100),3240,4.5,0,PChome 24h購物,0.9,3240,0%,68.7,搜尋頁價格,PChome 即時資料（已保存）,https://24h.pchome.com.tw/prod/DXBY2K-A900HR3W2
2026-05-21,PChome,未標示,NIKE 休閒鞋 AIR FORCE 1 07 AF1 全白 小白鞋 經典款 女 DD8959-100,3240,4.5,0,PChome 24h購物,0.9,3240,0%,68.7,搜尋頁價格,PChome 即時資料（已保存）,https://24h.pchome.com.tw/prod/DXAX69-A900J9W4J
2026-05-21,PChome,女鞋,休閒鞋 Wmns AF1 Shadow 女鞋 白 米金色 拼接 Air Force DZ1847-111,3280,4.5,0,PChome 24h購物,0.9,3280,0%,68.7,搜尋頁價格,PChome 即時資料（已保存）,https://24h.pchome.com.tw/prod/DXAX69-A900J1CTM
2026-05-21,PChome,男鞋,休閒鞋 Air Force 1 07 男鞋 白 卡其 AF1 FJ4146-120,3280,4.5,0,PChome 24h購物,0.9,3280,0%,68.7,搜尋頁價格,PChome 即時資料（已保存）,https://24h.pchome.com.tw/prod/DXAX69-A900JXVY0
2026-05-21,PChome,男鞋,休閒鞋 Air Force 1 07 男鞋 黑 全黑 AF1 基本款 CW2288-001,3288,4.5,0,PChome 24h購物,0.9,3288,0%,68.7,搜尋頁價格,PChome 即時資料（已保存）,https://24h.pchome.com.tw/prod/DXAX2B-A900HO191
2026-05-21,PChome,女鞋,休閒鞋 Wmns Air Force 1 07 LX 米白 金屬勾勾 女鞋 炫雅 AF1 FV3654-111,3380,4.5,0,PChome 24h購物,0.9,3380,0%,68.5,搜尋頁價格,PChome 即時資料（已保存）,https://24h.pchome.com.tw/prod/DXAX69-A900GP81N
2026-05-21,PChome,男鞋,休閒鞋 Air Force 1 Retro 男鞋 白 蒼蠅 AF1 低筒 IM3081-100,3380,4.5,0,PChome 24h購物,0.9,3380,0%,68.5,搜尋頁價格,PChome 即時資料（已保存）,https://24h.pchome.com.tw/prod/DXAX69-A900JK6JZ
2026-05-21,PChome,男鞋,Air Force 1 Low 情人節限定 大學紅 紡織鞋面 緩震 舒適 休閒鞋 男鞋 IB6836-600,3429,4.5,0,PChome 24h購物,0.9,3429,0%,68.4,搜尋頁價格,PChome 即時資料（已保存）,https://24h.pchome.com.tw/prod/DXAXFC-A900JRCPS
2026-05-21,PChome,男鞋,Stash x Nike Air Force 1 Low SP 黑藍 聯名 低筒 休閒鞋 男鞋 HF5516-001,3452,4.5,0,PChome 24h購物,0.9,3452,0%,68.4,搜尋頁價格,PChome 即時資料（已保存）,https://24h.pchome.com.tw/prod/DXAX69-A900I6KBX
2026-05-21,PChome,女鞋,Air Force 1 Fontanka 女鞋 白色 經典 運動鞋 休閒鞋 DO2332-111,3499,4.5,0,PChome 24h購物,0.9,3499,0%,68.3,搜尋頁價格,PChome 即時資料（已保存）,https://24h.pchome.com.tw/prod/DXAX69-A900F1YYT
2026-05-21,PChome,男鞋,Nike Air Force 1 Low Escape 深棕 男鞋 低筒 粒面皮革 HJ4323-100,3538,4.5,0,PChome 24h購物,0.9,3538,0%,68.3,搜尋頁價格,PChome 即時資料（已保存）,https://24h.pchome.com.tw/prod/DXAX69-A900IQEPM
2026-05-21,PChome,男鞋,休閒鞋 Air Force 1 07 WB 男鞋 AF1 經典 麥色 膠底 棕 麂皮 Flax CJ9179-200,3588,4.5,0,PChome 24h購物,0.9,3588,0%,68.2,搜尋頁價格,PChome 即時資料（已保存）,https://24h.pchome.com.tw/prod/DXAX69-A900J59F1
2026-05-21,momo購物網,未標示,【NIKE 耐吉】W AIR FORCE 1 07 VINTAGE 男女運動休閒鞋(HV4403-601),2099,5.0,1,momo購物網,0.88,2099,0%,85.0,momo 搜尋頁售價,momo 即時搜尋資料（已保存）,https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=14651333&Area=search&mdiv=403&oid=1_24&cid=index&kw=Air%2BForce%2B1
2026-05-21,momo購物網,男女通用,【NIKE 耐吉】運動鞋 休閒鞋 情侶鞋 AIR FORCE 1 07 / DUNK 男鞋 女鞋 AF1 麂皮 黑白綠 多款(FZ0627-010&),2199,4.9,261,momo購物網,0.88,2199,0%,88.0,momo 搜尋頁售價,momo 即時搜尋資料（已保存）,https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=13840658&Area=search&mdiv=403&oid=1_2&cid=index&kw=Air%2BForce%2B1
2026-05-21,momo購物網,女鞋,【NIKE 耐吉】運動鞋 休閒鞋 WMNS AIR FORCE 1 07 LX 女鞋 粉白紫 小勾 低筒 多款(HQ1180-001&),2199,4.9,73,momo購物網,0.88,2199,0%,86.5,momo 搜尋頁售價,momo 即時搜尋資料（已保存）,https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=13840290&Area=search&mdiv=403&oid=1_4&cid=index&kw=Air%2BForce%2B1
2026-05-21,momo購物網,男女通用,【NIKE 耐吉】運動鞋 休閒鞋 男鞋 女鞋 AIR FORCE 1 07 全黑 白勾 AF1 低筒 皮革 情侶鞋(FZ0627010),2295,5.0,26,momo購物網,0.88,2295,0%,87.9,momo 搜尋頁售價,momo 即時搜尋資料（已保存）,https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=13157069&Area=search&mdiv=403&oid=1_6&cid=index&kw=Air%2BForce%2B1
2026-05-21,momo購物網,男女通用,【NIKE 耐吉】運動鞋 男鞋 女鞋 休閒鞋 AIR FORCE 1 07 白 CW2288-111(3N1336),2394,5.0,16,momo購物網,0.88,2394,0%,87.2,momo 搜尋頁售價,momo 即時搜尋資料（已保存）,https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=13445258&Area=search&mdiv=403&oid=1_10&cid=index&kw=Air%2BForce%2B1
2026-05-21,momo購物網,未標示,【NIKE 耐吉】NIKE AIR FORCE 1 全白 鐵牌 休閒鞋 FV5951-111 CW2288-111 DD8959-100,2399,4.9,34,momo購物網,0.88,2399,0%,85.3,momo 搜尋頁售價,momo 即時搜尋資料（已保存）, https://www.momoshop.com.tw/TP/TP0003634/goodsDetail/TP00036340000108
2026-05-21,momo購物網,男女通用,【NIKE 耐吉】AIR FORCE 1 07 運動鞋 休閒鞋 男鞋 女鞋 白FORCE(CW2288-111&DD8959-100),2499,4.9,1613,momo購物網,0.88,2499,0%,89.8,momo 搜尋頁售價,momo 即時搜尋資料（已保存）,https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=8462055&Area=search&mdiv=403&oid=1_1&cid=index&kw=Air%2BForce%2B1
2026-05-21,momo購物網,男鞋,【NIKE 耐吉】休閒鞋 運動鞋 AIR FORCE 1 07 男鞋 黑(CW2288001),2499,4.9,174,momo購物網,0.88,2499,0%,87.1,momo 搜尋頁售價,momo 即時搜尋資料（已保存）,https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=12309553&Area=search&mdiv=403&oid=1_5&cid=index&kw=Air%2BForce%2B1
2026-05-21,momo購物網,女鞋,【NIKE 耐吉】運動鞋 休閒鞋 女鞋 WMNS AIR FORCE 1 07 全黑 白 AF1(DD8959-001&),2499,4.9,76,momo購物網,0.88,2499,0%,86.1,momo 搜尋頁售價,momo 即時搜尋資料（已保存）,https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=13372935&Area=search&mdiv=403&oid=1_7&cid=index&kw=Air%2BForce%2B1
2026-05-21,momo購物網,男女通用,【NIKE 耐吉】運動鞋 休閒鞋 情侶鞋 AIR FORCE 1 RETRO 男鞋 女鞋 AF1 麂皮 黑白綠 多款(IQ1122-320&),2499,5.0,9,momo購物網,0.88,2499,0%,86.4,momo 搜尋頁售價,momo 即時搜尋資料（已保存）,https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=15155032&Area=search&mdiv=403&oid=1_8&cid=index&kw=Air%2BForce%2B1
2026-05-21,momo購物網,未標示,【NIKE 耐吉】Nike Air Force 1 全白 經典款 休閒鞋 CW2288-111,2546,4.9,301,momo購物網,0.88,2546,0%,87.6,momo 搜尋頁售價,momo 即時搜尋資料（已保存）,https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=10165537&Area=search&mdiv=403&oid=1_9&cid=index&kw=Air%2BForce%2B1
2026-05-21,momo購物網,男鞋,【NIKE 耐吉】休閒鞋 Air Force 1 SP 男鞋 黑 全黑 AF1 沖孔皮革(HF8189-001),2546,5.0,4,momo購物網,0.88,2546,0%,85.4,momo 搜尋頁售價,momo 即時搜尋資料（已保存）,https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=13331578&Area=search&mdiv=403&oid=1_18&cid=index&kw=Air%2BForce%2B1
2026-05-21,momo購物網,男女通用,【NIKE 耐吉】休閒鞋 Air Force 1 07 男鞋 女鞋 穿搭 百搭 經典 低筒 空軍一號 灰色 白色(FJ4146-100),2565,5.0,49,momo購物網,0.88,2565,0%,88.2,momo 搜尋頁售價,momo 即時搜尋資料（已保存）,https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=14557231&Area=search&mdiv=403&oid=1_3&cid=index&kw=Air%2BForce%2B1
2026-05-21,momo購物網,男鞋,【NIKE 耐吉】Nike Air Force 1 經典款 休閒鞋 全白 百搭 男鞋(CW2288-111),2565,4.9,95,momo購物網,0.88,2565,0%,86.2,momo 搜尋頁售價,momo 即時搜尋資料（已保存）,https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=11445883&Area=search&mdiv=403&oid=1_14&cid=index&kw=Air%2BForce%2B1
2026-05-21,momo購物網,男鞋,【NIKE 耐吉】AIR FORCE 1 07 運動鞋 休閒鞋 男鞋 百搭 海軍藍(FJ4146-119),2592,4.9,10,momo購物網,0.88,2592,0%,83.5,momo 搜尋頁售價,momo 即時搜尋資料（已保存）,https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=14640314&Area=search&mdiv=403&oid=1_16&cid=index&kw=Air%2BForce%2B1
2026-05-21,momo購物網,男女通用,【NIKE 耐吉】NIKE Air Force 1 07 全黑 CW2288-001 DD8959-001 鐵牌 皮革 休閒鞋 男鞋 女鞋,2680,4.9,21,momo購物網,0.88,2680,0%,84.2,momo 搜尋頁售價,momo 即時搜尋資料（已保存）, https://www.momoshop.com.tw/TP/TP0003634/goodsDetail/TP00036340000106
2026-05-21,momo購物網,男女通用,【NIKE 耐吉】休閒鞋 Air Force 1 07 男鞋 女鞋 白 藍 經典 AF1 FJ4146-123,2682,5.0,4,momo購物網,0.88,2682,0%,85.2,momo 搜尋頁售價,momo 即時搜尋資料（已保存）,https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=14985026&Area=search&mdiv=403&oid=1_26&cid=index&kw=Air%2BForce%2B1
2026-05-21,momo購物網,男鞋,【NIKE 耐吉】Nike Air Force 1 Court Blue 白藍勾 男鞋 板鞋 休閒鞋 FJ4146-123,2736,5.0,13,momo購物網,0.88,2736,0%,86.4,momo 搜尋頁售價,momo 即時搜尋資料（已保存）,https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=15035322&Area=search&mdiv=403&oid=1_13&cid=index&kw=Air%2BForce%2B1
2026-05-21,momo購物網,男鞋,【NIKE 耐吉】運動鞋 休閒鞋 男鞋 AIR FORCE 1 07 LV8 板鞋 AF1 舒適 復古 耐穿 白 (IR0952100),2796,4.5,0,momo購物網,0.88,2796,0%,69.1,momo 搜尋頁售價,momo 即時搜尋資料（已保存）,https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=15231052&Area=search&mdiv=403&oid=1_19&cid=index&kw=Air%2BForce%2B1
2026-05-21,momo購物網,女鞋,【NIKE 耐吉】運動鞋 休閒鞋 女鞋 WMNS AIR FORCE 1 07 LX 白 液態 溶解 金屬 黑勾 透氣 皮革(IF1686101),2888,5.0,21,momo購物網,0.88,2888,0%,86.7,momo 搜尋頁售價,momo 即時搜尋資料（已保存）,https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=13681865&Area=search&mdiv=403&oid=1_15&cid=index&kw=Air%2BForce%2B1
2026-05-21,momo購物網,男鞋,【NIKE 耐吉】運動鞋 休閒鞋 男鞋 AIR FORCE 1 07 LV8 ESS+ AF1 編織 卡其白 (IR7011121),2888,5.0,6,momo購物網,0.88,2888,0%,85.3,momo 搜尋頁售價,momo 即時搜尋資料（已保存）,https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=15162768&Area=search&mdiv=403&oid=1_22&cid=index&kw=Air%2BForce%2B1
2026-05-21,momo購物網,男鞋,【NIKE 耐吉】AIR FORCE 1 07男鞋 休閒鞋 運動鞋 白(CT2302100),2907,5.0,9,momo購物網,0.88,2907,0%,85.7,momo 搜尋頁售價,momo 即時搜尋資料（已保存）,https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=12049459&Area=search&mdiv=403&oid=1_25&cid=index&kw=Air%2BForce%2B1
2026-05-21,momo購物網,男鞋,【NIKE 耐吉】AIR FORCE 1 07 男鞋 休閒鞋 運動鞋 黑(CW2288001),2916,4.9,21,momo購物網,0.88,2916,0%,83.8,momo 搜尋頁售價,momo 即時搜尋資料（已保存）,https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=14220702&Area=search&mdiv=403&oid=1_17&cid=index&kw=Air%2BForce%2B1
2026-05-21,momo購物網,男鞋,【NIKE 耐吉】休閒鞋 AIR FORCE 1 07 WB 男鞋 駝色(CJ9179200),3010,4.9,151,momo購物網,0.88,3010,0%,86.1,momo 搜尋頁售價,momo 即時搜尋資料（已保存）,https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=9484654&Area=search&mdiv=403&oid=1_20&cid=index&kw=Air%2BForce%2B1
2026-05-21,momo購物網,女鞋,【NIKE 耐吉】休閒鞋 運動鞋 WMNS AIR FORCE 1 07 LX 女鞋 白(CT1990100),3040,4.9,72,momo購物網,0.88,3040,0%,85.1,momo 搜尋頁售價,momo 即時搜尋資料（已保存）,https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=10863127&Area=search&mdiv=403&oid=1_23&cid=index&kw=Air%2BForce%2B1
2026-05-21,momo購物網,男鞋,【NIKE 耐吉】AIR FORCE 1 GTX VIBRAM 男鞋 休閒鞋 運動鞋 防潑水 皮革 白(HV5953100),3888,5.0,12,momo購物網,0.88,3888,0%,84.4,momo 搜尋頁售價,momo 即時搜尋資料（已保存）,https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=15046095&Area=search&mdiv=403&oid=1_11&cid=index&kw=Air%2BForce%2B1
2026-05-21,momo購物網,男鞋,【NIKE 耐吉】AIR FORCE 1 GTX VIBRAM 男鞋 休閒鞋 運動鞋 防潑水 皮革 黑(HV5953001),3888,5.0,5,momo購物網,0.88,3888,0%,83.5,momo 搜尋頁售價,momo 即時搜尋資料（已保存）,https://www.momoshop.com.tw/goods/GoodsDetail.jsp?i_code=15046050&Area=search&mdiv=403&oid=1_12&cid=index&kw=Air%2BForce%2B1
2026-05-21,PChome,未標示,新款輕量430系列運動鞋_多款任選(WE430RP3-D/WE430RW3-D),1410,4.5,0,PChome 24h購物,0.9,1410,0%,71.7,PChome API 價格,PChome 即時資料（已保存）,https://24h.pchome.com.tw/prod/DXBD47-A900IMDS0
2026-05-21,PChome,未標示,獨家款_復古運動鞋_多款任選(ML373SW2/SH2/DC2/GW2/GM500MO2),1499,4.5,0,PChome 24h購物,0.9,1499,0%,71.6,PChome API 價格,PChome 即時資料（已保存）,https://24h.pchome.com.tw/prod/DXBD48-A900HIX3U
2026-05-21,PChome,女鞋,373復古運動鞋_女性_多款任選(WL373XB2/WL373QB2/WL373QC2/WL373TM2/WL373XA2/WL373XH2),1499,4.5,0,PChome 24h購物,0.9,1499,0%,71.6,PChome API 價格,PChome 即時資料（已保存）,https://24h.pchome.com.tw/prod/DXBD03-A900I46AS
2026-05-21,PChome,未標示,[New Balance]復古鞋_中性_灰色_ML373SP2-D楦,1499,4.5,0,PChome 24h購物,0.9,1499,0%,71.6,PChome API 價格,PChome 即時資料（已保存）,https://24h.pchome.com.tw/prod/DXBD48-A900IDLLG
2026-05-21,PChome,女鞋,[New Balance]慢跑鞋_女性_白黑色_WE430RW3-D楦,1499,4.5,0,PChome 24h購物,0.9,1499,0%,71.6,PChome API 價格,PChome 即時資料（已保存）,https://24h.pchome.com.tw/prod/DXBD47-A900IAJH0
2026-05-21,PChome,女鞋,[New Balance]復古鞋_女性_灰粉色_WL373SO2-B楦,1499,4.5,0,PChome 24h購物,0.9,1499,0%,71.6,PChome API 價格,PChome 即時資料（已保存）,https://24h.pchome.com.tw/prod/DXBD48-A900IDLNZ
2026-05-21,PChome,女鞋,[New Balance]復古鞋_女性_杏灰色_WL373SR2-B楦,1499,4.5,0,PChome 24h購物,0.9,1499,0%,71.6,PChome API 價格,PChome 即時資料（已保存）,https://24h.pchome.com.tw/prod/DXBD48-A900IDLO1
2026-05-21,PChome,女鞋,[New Balance]復古鞋_女性_杏灰色_WL373SJ2-B楦,1499,4.5,0,PChome 24h購物,0.9,1499,0%,71.6,PChome API 價格,PChome 即時資料（已保存）,https://24h.pchome.com.tw/prod/DXBD48-A900I6NVI
2026-05-21,PChome,童鞋,[New Balance]童鞋_中性_紫色(4-8歲)_PANTRLV6-W楦,1513,4.5,0,PChome 24h購物,0.9,1513,0%,71.5,PChome API 價格,PChome 即時資料（已保存）,https://24h.pchome.com.tw/prod/DXBD2C-A900ILTL0
2026-05-21,PChome,女鞋,[New Balance]復古鞋_女性_灰色_WL373SH2-B楦,1860,4.5,0,PChome 24h購物,0.9,1860,0%,71.0,PChome API 價格,PChome 即時資料（已保存）,https://24h.pchome.com.tw/prod/DXBD48-A900I6NVW
2026-05-21,PChome,未標示,[New Balance]復古鞋_中性_灰色_ML373XC2-D楦,1860,4.5,0,PChome 24h購物,0.9,1860,0%,71.0,PChome API 價格,PChome 即時資料（已保存）,https://24h.pchome.com.tw/prod/DXBD48-A900IYUG0
2026-05-21,PChome,未標示,[New Balance]復古鞋_中性_淺灰杏_ML373GW2-D,1860,4.5,0,PChome 24h購物,0.9,1860,0%,71.0,PChome API 價格,PChome 即時資料（已保存）,https://24h.pchome.com.tw/prod/DXBD48-A900J4336
2026-05-21,PChome,童鞋,480系列復古鞋_任選賣場(BB480LFB/BB480LTA/BB480LTD),1899,4.5,0,PChome 24h購物,0.9,1899,0%,70.9,PChome API 價格,PChome 即時資料（已保存）,https://24h.pchome.com.tw/prod/DXBD48-A900IDANU
2026-05-21,PChome,未標示,480新款復古運動鞋_多款任選(W480GG5-4E/W480KB5-4E/W480TG5-4E/W480SM5-4E/W480RG5-4E),1999,4.5,0,PChome 24h購物,0.9,1999,0%,70.8,PChome API 價格,PChome 即時資料（已保存）,https://24h.pchome.com.tw/prod/DXBD47-A900IMDQB
2026-05-21,PChome,女鞋,[New Balance]跑鞋_女性_奶油白_W480SM5-4E,1999,4.5,0,PChome 24h購物,0.9,1999,0%,70.8,PChome API 價格,PChome 即時資料（已保存）,https://24h.pchome.com.tw/prod/DXBD48-A900J42F5
2026-05-21,PChome,未標示,健走鞋_卡其色_中性_UA900FM1-2E楦,2010,4.5,0,PChome 24h購物,0.9,2010,0%,70.7,PChome API 價格,PChome 即時資料（已保存）,https://24h.pchome.com.tw/prod/DXBD47-A900HFLGP
2026-05-21,PChome,未標示,健走鞋_深灰色_中性_UA900FG1-2E楦,2010,4.5,0,PChome 24h購物,0.9,2010,0%,70.7,PChome API 價格,PChome 即時資料（已保存）,https://24h.pchome.com.tw/prod/DXBD47-A900HFLE1
2026-05-21,PChome,未標示,[New Balance]慢跑鞋_中性_白杏色_UA900AR2-2E楦,2144,4.5,0,PChome 24h購物,0.9,2144,0%,70.5,PChome API 價格,PChome 即時資料（已保存）,https://24h.pchome.com.tw/prod/DXBD47-A900IAJG6
2026-05-21,PChome,未標示,[New Balance]慢跑鞋_中性_灰色_UA950AP1-2E楦,2144,4.5,0,PChome 24h購物,0.9,2144,0%,70.5,PChome API 價格,PChome 即時資料（已保存）,https://24h.pchome.com.tw/prod/DXBD47-A900ILTLZ
2026-05-21,PChome,未標示,健走鞋_灰色_中性_UA900CG2-2E楦,2144,4.5,0,PChome 24h購物,0.9,2144,0%,70.5,PChome API 價格,PChome 即時資料（已保存）,https://24h.pchome.com.tw/prod/DXBD47-A900HOQZQ
2026-05-21,PChome,未標示,[New Balance]慢跑鞋_中性_黑色_UA950CA1-2E楦,2144,4.5,0,PChome 24h購物,0.9,2144,0%,70.5,PChome API 價格,PChome 即時資料（已保存）,https://24h.pchome.com.tw/prod/DXBD47-A900ILTN9
2026-05-21,PChome,未標示,574系列復古鞋_中性_4款任選(U574SKB/U574SNV/U574SRR/U574SGG),2235,4.5,0,PChome 24h購物,0.9,2235,0%,70.4,PChome API 價格,PChome 即時資料（已保存）,https://24h.pchome.com.tw/prod/DXBD48-A900IXE0K
